normalized_street_name_season,normalized_street_name,year,total_area,snowfall,snowfall_factor
1-avenue b_2017,1-avenue b,2017,12622.211341384442,871185.0267823541,69.02
1-avenue b_2018,1-avenue b,2018,12622.211341384442,1016971.5677753445,80.57
1-avenue b_2019,1-avenue b,2019,12622.211341384442,584913.2735597551,46.34
1-avenue b_2021,1-avenue b,2021,12622.211341384442,1069984.8554091593,84.77000000000001
1-avenue b_2022,1-avenue b,2022,12622.211341384442,602584.3694376934,47.74000000000001
1-avenue c_2017,1-avenue c,2017,30114.595966589994,2078509.4136140412,69.02
1-avenue c_2018,1-avenue c,2018,30114.595966589994,2426332.9970281553,80.56999999999998
1-avenue c_2019,1-avenue c,2019,30114.595966589994,1395510.37709178,46.33999999999999
1-avenue c_2021,1-avenue c,2021,30114.595966589994,2552814.300087834,84.77
1-avenue c_2022,1-avenue c,2022,30114.595966589994,1437670.8114450064,47.74
1-avenue c loop_2017,1-avenue c loop,2017,1446.9311803822222,99867.19006998098,69.02
1-avenue c loop_2018,1-avenue c loop,2018,1446.9311803822222,116579.24520339564,80.57
1-avenue c loop_2019,1-avenue c loop,2019,1446.9311803822222,67050.79089891218,46.34
1-avenue c loop_2021,1-avenue c loop,2021,1446.9311803822222,122656.35616100098,84.77
1-avenue c loop_2022,1-avenue c loop,2022,1446.9311803822222,69076.4945514473,47.74
1-avenue d_2017,1-avenue d,2017,9963.292679268889,687666.4607231388,69.02000000000001
1-avenue d_2018,1-avenue d,2018,9963.292679268889,802742.4911686943,80.57
1-avenue d_2019,1-avenue d,2019,9963.292679268889,461698.98275732034,46.34
1-avenue d_2021,1-avenue d,2021,9963.292679268889,844588.3204216239,84.77000000000002
1-avenue d_2022,1-avenue d,2022,9963.292679268889,475647.5925082969,47.740000000000016
1-avenue of the finest_2017,1-avenue of the finest,2017,3405.8043419355554,235068.61568039202,69.02
1-avenue of the finest_2018,1-avenue of the finest,2018,3405.8043419355554,274405.6558297477,80.57
1-avenue of the finest_2019,1-avenue of the finest,2019,3405.8043419355554,157824.97320529365,46.34
1-avenue of the finest_2021,1-avenue of the finest,2021,3405.8043419355554,288710.0340658771,84.77000000000001
1-avenue of the finest_2022,1-avenue of the finest,2022,3405.8043419355554,162593.09928400343,47.74
1-b road_2017,1-b road,2017,4817.564023440001,351055.8903880728,72.86999999999999
1-b road_2018,1-b road,2018,4817.564023440001,387476.67440527934,80.43000000000002
1-b road_2019,1-b road,2019,4817.564023440001,231676.65388722962,48.089999999999996
1-b road_2021,1-b road,2021,4817.564023440001,417827.3277529512,86.72999999999999
1-b road_2022,1-b road,2022,4817.564023440001,236735.09611184162,49.13999999999999
1-bank street_2017,1-bank street,2017,6194.718317511111,427559.4582746169,69.02
1-bank street_2018,1-bank street,2018,6194.718317511111,499108.4548418702,80.57
1-bank street_2019,1-bank street,2019,6194.718317511111,287063.2468334649,46.339999999999996
1-bank street_2021,1-bank street,2021,6194.718317511111,525126.271775417,84.77000000000002
1-bank street_2022,1-bank street,2022,6194.718317511111,295735.85247798054,47.740000000000016
1-barclay street_2017,1-barclay street,2017,7589.031599095557,523794.9609695753,69.02
1-barclay street_2018,1-barclay street,2018,7589.031599095557,611448.275939129,80.57
1-barclay street_2019,1-barclay street,2019,7589.031599095557,351675.7243020881,46.339999999999996
1-barclay street_2021,1-barclay street,2021,7589.031599095557,643322.2086553305,84.77000000000001
1-barclay street_2022,1-barclay street,2022,7589.031599095557,362300.36854082195,47.74000000000001
1-barrow street_2017,1-barrow street,2017,7001.027444431111,483210.91421463527,69.02
1-barrow street_2018,1-barrow street,2018,7001.027444431111,564072.7811978146,80.57000000000001
1-barrow street_2019,1-barrow street,2019,7001.027444431111,324427.61177493766,46.339999999999996
1-barrow street_2021,1-barrow street,2021,7001.027444431111,593477.0964644253,84.77000000000001
1-barrow street_2022,1-barrow street,2022,7001.027444431111,334229.0501971413,47.74000000000001
1-barry road_2017,1-barry road,2017,298.82035313333336,20624.580773262667,69.02
1-barry road_2018,1-barry road,2018,298.82035313333336,24075.955851952665,80.57
1-barry road_2019,1-barry road,2019,298.82035313333336,13847.335164198666,46.339999999999996
1-barry road_2021,1-barry road,2021,298.82035313333336,25331.001335112673,84.77000000000001
1-barry road_2022,1-barry road,2022,298.82035313333336,14265.683658585338,47.74000000000001
1-baruch drive_2017,1-baruch drive,2017,1656.7352408333334,114347.86632231667,69.02
1-baruch drive_2018,1-baruch drive,2018,1656.7352408333334,133483.15835394166,80.57
1-baruch drive_2019,1-baruch drive,2019,1656.7352408333334,76773.11106021666,46.339999999999996
1-baruch drive_2021,1-baruch drive,2021,1656.7352408333334,140441.4463654417,84.77000000000001
1-baruch drive_2022,1-baruch drive,2022,1656.7352408333334,79092.54039738335,47.74000000000001
1-baruch place_2017,1-baruch place,2017,1494.1445657866668,103125.85793059572,69.01999999999998
1-baruch place_2018,1-baruch place,2018,1494.1445657866668,120383.22766543172,80.57
1-baruch place_2019,1-baruch place,2019,1494.1445657866668,69238.65917855414,46.339999999999996
1-baruch place_2021,1-baruch place,2021,1494.1445657866668,126658.63484173577,84.77000000000001
1-baruch place_2022,1-baruch place,2022,1494.1445657866668,71330.46157065549,47.74000000000001
1-battery park city greenway_2017,1-battery park city greenway,2017,0.0,0.0,
1-battery park city greenway_2018,1-battery park city greenway,2018,0.0,0.0,
1-battery park city greenway_2019,1-battery park city greenway,2019,0.0,0.0,
1-battery park city greenway_2021,1-battery park city greenway,2021,0.0,0.0,
1-battery park city greenway_2022,1-battery park city greenway,2022,0.0,0.0,
1-battery park greenway_2017,1-battery park greenway,2017,0.0,0.0,
1-battery park greenway_2018,1-battery park greenway,2018,0.0,0.0,
1-battery park greenway_2019,1-battery park greenway,2019,0.0,0.0,
1-battery park greenway_2021,1-battery park greenway,2021,0.0,0.0,
1-battery park greenway_2022,1-battery park greenway,2022,0.0,0.0,
1-battery park path_2017,1-battery park path,2017,3490.679072493333,240926.66958348986,69.02000000000001
1-battery park path_2018,1-battery park path,2018,3490.679072493333,281244.0128707879,80.57000000000001
1-battery park path_2019,1-battery park path,2019,3490.679072493333,161758.06821934105,46.339999999999996
1-battery park path_2021,1-battery park path,2021,3490.679072493333,295904.8649752599,84.77000000000001
1-battery park path_2022,1-battery park path,2022,3490.679072493333,166645.01892083176,47.74000000000001
1-battery park underpass_2017,1-battery park underpass,2017,9356.760783895554,645803.6293044711,69.02
1-battery park underpass_2018,1-battery park underpass,2018,9356.760783895554,753874.2163584647,80.57
1-battery park underpass_2019,1-battery park underpass,2019,9356.760783895554,433592.29472571996,46.339999999999996
1-battery park underpass_2021,1-battery park underpass,2021,9356.760783895554,793172.6116508262,84.77000000000001
1-battery park underpass_2022,1-battery park underpass,2022,9356.760783895554,446691.75982317387,47.740000000000016
1-battery place_2017,1-battery place,2017,9949.565795775554,686719.0312244288,69.02000000000001
1-battery place_2018,1-battery place,2018,9949.565795775554,801636.5161656364,80.57
1-battery place_2019,1-battery place,2019,9949.565795775554,461062.8789762391,46.339999999999996
1-battery place_2021,1-battery place,2021,9949.565795775554,843424.6925078939,84.77000000000002
1-battery place_2022,1-battery place,2022,9949.565795775554,474992.2710903251,47.740000000000016
1-baxter street_2017,1-baxter street,2017,5463.13777405,377065.769164931,69.02
1-baxter street_2018,1-baxter street,2018,5463.13777405,440165.01045520854,80.57000000000001
1-baxter street_2019,1-baxter street,2019,5463.13777405,253161.80444947703,46.34
1-baxter street_2021,1-baxter street,2021,5463.13777405,463110.18910621863,84.77000000000002
1-baxter street_2022,1-baxter street,2022,5463.13777405,260810.19733314708,47.740000000000016
1-bayard street_2017,1-bayard street,2017,3044.007544622222,210097.40072982578,69.02
1-bayard street_2018,1-bayard street,2018,3044.007544622222,245255.68787021242,80.57
1-bayard street_2019,1-bayard street,2019,3044.007544622222,141059.30961779377,46.339999999999996
1-bayard street_2021,1-bayard street,2021,3044.007544622222,258040.51955762578,84.77
1-bayard street_2022,1-bayard street,2022,3044.007544622222,145320.92018026492,47.74000000000001
1-beach street_2017,1-beach street,2017,3713.3441399000003,256295.01253589801,69.02
1-beach street_2018,1-beach street,2018,3713.3441399000003,299184.137351743,80.57
1-beach street_2019,1-beach street,2019,3713.3441399000003,172076.367442966,46.339999999999996
1-beach street_2021,1-beach street,2021,3713.3441399000003,314780.18273932306,84.77000000000001
1-beach street_2022,1-beach street,2022,3713.3441399000003,177275.04923882603,47.74
1-beak street_2017,1-beak street,2017,881.1096120666667,66858.59736361867,75.88
1-beak street_2018,1-beak street,2018,881.1096120666667,72656.29861101735,82.46000000000001
1-beak street_2019,1-beak street,2019,881.1096120666667,44346.24677531534,50.330000000000005
1-beak street_2021,1-beak street,2021,881.1096120666667,76850.38036445467,87.22
1-beak street_2022,1-beak street,2022,881.1096120666667,44592.957466694,50.61
1-beaver street_2017,1-beaver street,2017,3040.158101535556,209831.71216798405,69.02
1-beaver street_2018,1-beaver street,2018,3040.158101535556,244945.5382407197,80.57
1-beaver street_2019,1-beaver street,2019,3040.158101535556,140880.92642515767,46.34
1-beaver street_2021,1-beaver street,2021,3040.158101535556,257714.20226716914,84.77000000000002
1-beaver street_2022,1-beaver street,2022,3040.158101535556,145137.14776730747,47.74000000000001
1-bedford street_2017,1-bedford street,2017,4583.58226019111,316358.8475983904,69.02
1-bedford street_2018,1-bedford street,2018,4583.58226019111,369299.22270359774,80.57
1-bedford street_2019,1-bedford street,2019,4583.58226019111,212403.20193725603,46.339999999999996
1-bedford street_2021,1-bedford street,2021,4583.58226019111,388550.2681964005,84.77000000000001
1-bedford street_2022,1-bedford street,2022,4583.58226019111,218820.21710152368,47.740000000000016
1-beekman place_2017,1-beekman place,2017,1059.0507409777779,73095.68214228623,69.02
1-beekman place_2018,1-beekman place,2018,1059.0507409777779,85327.71820057956,80.57
1-beekman place_2019,1-beekman place,2019,1059.0507409777779,49076.41133691023,46.34
1-beekman place_2021,1-beekman place,2021,1059.0507409777779,89775.73131268624,84.77000000000001
1-beekman place_2022,1-beekman place,2022,1059.0507409777779,50559.082374279125,47.74000000000001
1-beekman street_2017,1-beekman street,2017,4920.767012351111,339631.3391924736,69.02
1-beekman street_2018,1-beekman street,2018,4920.767012351111,396466.198185129,80.57
1-beekman street_2019,1-beekman street,2019,4920.767012351111,228028.34335235046,46.339999999999996
1-beekman street_2021,1-beekman street,2021,4920.767012351111,417133.4196370037,84.77000000000001
1-beekman street_2022,1-beekman street,2022,4920.767012351111,234917.41716964205,47.74000000000001
1-belford midtown west ferry rte_2017,1-belford midtown west ferry rte,2017,0.0,0.0,
1-belford midtown west ferry rte_2018,1-belford midtown west ferry rte,2018,0.0,0.0,
1-belford midtown west ferry rte_2019,1-belford midtown west ferry rte,2019,0.0,0.0,
1-belford midtown west ferry rte_2021,1-belford midtown west ferry rte,2021,0.0,0.0,
1-belford midtown west ferry rte_2022,1-belford midtown west ferry rte,2022,0.0,0.0,
1-belford paulus hook ferry rte_2017,1-belford paulus hook ferry rte,2017,0.0,0.0,
1-belford paulus hook ferry rte_2018,1-belford paulus hook ferry rte,2018,0.0,0.0,
1-belford paulus hook ferry rte_2019,1-belford paulus hook ferry rte,2019,0.0,0.0,
1-belford paulus hook ferry rte_2021,1-belford paulus hook ferry rte,2021,0.0,0.0,
1-belford paulus hook ferry rte_2022,1-belford paulus hook ferry rte,2022,0.0,0.0,
1-belford wall street ferry rte_2017,1-belford wall street ferry rte,2017,0.0,0.0,
1-belford wall street ferry rte_2018,1-belford wall street ferry rte,2018,0.0,0.0,
1-belford wall street ferry rte_2019,1-belford wall street ferry rte,2019,0.0,0.0,
1-belford wall street ferry rte_2021,1-belford wall street ferry rte,2021,0.0,0.0,
1-belford wall street ferry rte_2022,1-belford wall street ferry rte,2022,0.0,0.0,
1-belford wfc ferry rte_2017,1-belford wfc ferry rte,2017,0.0,0.0,
1-belford wfc ferry rte_2018,1-belford wfc ferry rte,2018,0.0,0.0,
1-belford wfc ferry rte_2019,1-belford wfc ferry rte,2019,0.0,0.0,
1-belford wfc ferry rte_2021,1-belford wfc ferry rte,2021,0.0,0.0,
1-belford wfc ferry rte_2022,1-belford wfc ferry rte,2022,0.0,0.0,
1-bennett avenue_2017,1-bennett avenue,2017,9861.295490971112,748275.1018548879,75.88
1-bennett avenue_2018,1-bennett avenue,2018,9861.295490971112,813162.426185478,82.46000000000001
1-bennett avenue_2019,1-bennett avenue,2019,9861.295490971112,496319.00206057605,50.33
1-bennett avenue_2021,1-bennett avenue,2021,9861.295490971112,860102.1927225003,87.22
1-bennett avenue_2022,1-bennett avenue,2022,9861.295490971112,499080.1647980479,50.61
1-benson place_2017,1-benson place,2017,547.1092778666666,37761.48235835733,69.02
1-benson place_2018,1-benson place,2018,547.1092778666666,44080.594517717334,80.57000000000001
1-benson place_2019,1-benson place,2019,547.1092778666666,25353.04393634133,46.34
1-benson place_2021,1-benson place,2021,547.1092778666666,46378.45348475734,84.77000000000001
1-benson place_2022,1-benson place,2022,547.1092778666666,26118.99692535467,47.74000000000001
1-berry place_2017,1-berry place,2017,1191.0215097333335,86789.73741426802,72.87
1-berry place_2018,1-berry place,2018,1191.0215097333335,95793.86002785203,80.43000000000002
1-berry place_2019,1-berry place,2019,1191.0215097333335,57276.22440307601,48.09
1-berry place_2021,1-berry place,2021,1191.0215097333335,103297.29553917199,86.72999999999998
1-berry place_2022,1-berry place,2022,1191.0215097333335,58526.796988296,49.13999999999999
1-bethesda terrace path_2017,1-bethesda terrace path,2017,16118.827963700001,1112521.506054574,69.02
1-bethesda terrace path_2018,1-bethesda terrace path,2018,16118.827963700001,1298693.969035309,80.57
1-bethesda terrace path_2019,1-bethesda terrace path,2019,16118.827963700001,746946.487837858,46.339999999999996
1-bethesda terrace path_2021,1-bethesda terrace path,2021,16118.827963700001,1366393.0464828492,84.77
1-bethesda terrace path_2022,1-bethesda terrace path,2022,16118.827963700001,769512.8469870382,47.74
1-bethesda terrace underpass_2017,1-bethesda terrace underpass,2017,5352.917717766666,369458.38088025525,69.02
1-bethesda terrace underpass_2018,1-bethesda terrace underpass,2018,5352.917717766666,431284.5805204602,80.56999999999998
1-bethesda terrace underpass_2019,1-bethesda terrace underpass,2019,5352.917717766666,248054.2070413073,46.339999999999996
1-bethesda terrace underpass_2021,1-bethesda terrace underpass,2021,5352.917717766666,453766.8349350803,84.77000000000001
1-bethesda terrace underpass_2022,1-bethesda terrace underpass,2022,5352.917717766666,255548.29184618068,47.74000000000001
1-bethune street_2017,1-bethune street,2017,3512.267980666667,242416.73602561333,69.02
1-bethune street_2018,1-bethune street,2018,3512.267980666667,282983.43120231334,80.57
1-bethune street_2019,1-bethune street,2019,3512.267980666667,162758.49822409335,46.339999999999996
1-bethune street_2021,1-bethune street,2021,3512.267980666667,297734.95672111335,84.77
1-bethune street_2022,1-bethune street,2022,3512.267980666667,167675.67339702672,47.74000000000001
1-bialystoker place_2017,1-bialystoker place,2017,3551.21495808,245104.8564066816,69.02
1-bialystoker place_2018,1-bialystoker place,2018,3551.21495808,286121.3891725056,80.57
1-bialystoker place_2019,1-bialystoker place,2019,3551.21495808,164563.3011574272,46.339999999999996
1-bialystoker place_2021,1-bialystoker place,2021,3551.21495808,301036.4919964417,84.77000000000002
1-bialystoker place_2022,1-bialystoker place,2022,3551.21495808,169535.00209873923,47.74000000000001
1-bike path_2017,1-bike path,2017,10547.288869475557,727973.8777712029,69.02
1-bike path_2018,1-bike path,2018,10547.288869475557,849795.0642136454,80.56999999999998
1-bike path_2019,1-bike path,2019,10547.288869475557,488761.3662114972,46.339999999999996
1-bike path_2021,1-bike path,2021,10547.288869475557,894093.677465443,84.77000000000001
1-bike path_2022,1-bike path,2022,10547.288869475557,503527.5706287632,47.74000000000001
1-bk battery tnnl pedestrian opas_2017,1-bk battery tnnl pedestrian opas,2017,0.0,0.0,
1-bk battery tnnl pedestrian opas_2018,1-bk battery tnnl pedestrian opas,2018,0.0,0.0,
1-bk battery tnnl pedestrian opas_2019,1-bk battery tnnl pedestrian opas,2019,0.0,0.0,
1-bk battery tnnl pedestrian opas_2021,1-bk battery tnnl pedestrian opas,2021,0.0,0.0,
1-bk battery tnnl pedestrian opas_2022,1-bk battery tnnl pedestrian opas,2022,0.0,0.0,
