normalized_street_name_season,snap_count,coverage,average_coverage
1-bk battery tnnl pedestrian opas_2018,2272,264.0,0.11619718309859155
1-bk battery tnnl pedestrian opas_2019,688,41.1,0.05973837209302326
1-bk battery tnnl pedestrian opas_2021,1163,134.2,0.11539122957867583
1-bk battery tnnl pedestrian opas_2022,682,59.2,0.08680351906158358
1-bk battery tnnl pedestrian opas_2024,232,8.8,0.03793103448275863
1-bk battery tnnl pedestrian opas_2025,1,0.0,0.0
1-bleecker street_2017,4437,1559.3,0.35143114717151225
1-bleecker street_2018,8212,3040.3,0.37022649780808575
1-bleecker street_2019,2454,911.8,0.3715566422167889
1-bleecker street_2021,4377,1963.1,0.44850354123829106
1-bleecker street_2022,2567,1218.8,0.4747954811063498
1-bleecker street_2024,870,340.8,0.3917241379310345
1-bloomfield street_2017,306,41.7,0.13627450980392158
1-bloomfield street_2018,566,71.5,0.12632508833922262
1-bloomfield street_2019,168,14.3,0.08511904761904762
1-bloomfield street_2021,292,85.2,0.29178082191780824
1-bloomfield street_2022,170,50.0,0.29411764705882354
1-bloomfield street_2024,58,7.3,0.12586206896551724
1-bogardus place_2017,153,42.4,0.27712418300653596
1-bogardus place_2018,282,87.2,0.30921985815602837
1-bogardus place_2019,84,19.9,0.2369047619047619
1-bogardus place_2021,146,53.2,0.3643835616438356
1-bogardus place_2022,85,26.4,0.3105882352941176
1-bogardus place_2024,29,7.3,0.2517241379310345
1-bond street_2017,612,120.4,0.19673202614379087
1-bond street_2018,1136,284.5,0.25044014084507044
1-bond street_2019,336,83.8,0.2494047619047619
1-bond street_2021,582,178.7,0.30704467353951886
1-bond street_2022,344,107.8,0.3133720930232558
1-bond street_2024,116,20.8,0.1793103448275862
1-bowery_2017,3978,1477.1,0.37131724484665657
1-bowery_2018,7952,3272.1,0.4114813883299799
1-bowery_2019,2352,954.2,0.40569727891156465
1-bowery_2021,4501,2210.4,0.4910908686958454
1-bowery_2022,3195,1771.2,0.5543661971830987
1-bowery_2024,1102,499.8,0.4535390199637024
1-bradhurst avenue_2017,1836,686.3,0.37380174291938995
1-bradhurst avenue_2018,3420,1431.7,0.41862573099415207
1-bradhurst avenue_2019,1008,423.7,0.4203373015873016
1-bradhurst avenue_2021,1740,825.1,0.4741954022988506
1-bradhurst avenue_2022,1118,581.5,0.5201252236135957
1-bradhurst avenue_2024,377,183.0,0.4854111405835544
1-bridge street_2017,306,101.8,0.3326797385620915
1-bridge street_2018,568,207.3,0.3649647887323944
1-bridge street_2019,172,59.5,0.34593023255813954
1-bridge street_2021,292,125.9,0.4311643835616439
1-bridge street_2022,170,76.5,0.45
1-bridge street_2024,58,24.7,0.4258620689655172
1-bridle path_2024,264,0.0,0.0
1-bridle path_2025,2,0.0,0.0
1-bridle path west_2024,118,7.0,0.059322033898305086
1-bridle path west_2025,1,0.0,0.0
1-broad street_2017,1377,464.0,0.3369644153957879
1-broad street_2018,2556,811.1,0.31733176838810645
1-broad street_2019,774,282.4,0.3648578811369509
1-broad street_2021,1305,510.7,0.39134099616858237
1-broad street_2022,774,293.8,0.3795865633074936
1-broad street_2024,261,104.7,0.4011494252873563
1-broadway_2017,52169,22712.8,0.43536966397669113
1-broadway_2018,99521,46580.3,0.4680449352397987
1-broadway_2019,29798,14197.3,0.47645143969393916
1-broadway_2021,52938,28140.8,0.5315803392648003
1-broadway_2022,32830,18830.1,0.5735638135851355
1-broadway_2024,11285,5628.9,0.4987948604342047
1-broadway_2025,5,0.0,0.0
1-broadway alley_2022,86,12.2,0.14186046511627906
1-broadway alley_2024,58,0.8,0.013793103448275864
1-broadway brg_2017,612,351.8,0.5748366013071896
1-broadway brg_2018,1128,660.7,0.58572695035461
1-broadway brg_2019,336,202.1,0.6014880952380952
1-broadway brg_2021,580,387.4,0.6679310344827586
1-broadway brg_2022,352,245.5,0.6974431818181818
1-broadway brg_2024,116,68.3,0.5887931034482758
1-bronx shore road_2017,4600,151.0,0.03282608695652174
1-bronx shore road_2018,8550,270.2,0.03160233918128655
1-bronx shore road_2019,2520,68.5,0.027182539682539683
1-bronx shore road_2021,4383,119.8,0.02733287702486881
1-bronx shore road_2022,2550,92.5,0.03627450980392157
1-bronx shore road_2024,870,75.0,0.08620689655172414
1-bronx shore road_2025,12,0.0,0.0
1-brooklyn brg_2017,4590,513.3,0.11183006535947712
1-brooklyn brg_2018,10204,995.4,0.0975499803998432
1-brooklyn brg_2019,3182,232.2,0.07297297297297296
1-brooklyn brg_2021,5405,668.3,0.12364477335800184
1-brooklyn brg_2022,3141,959.1,0.30534861509073546
1-brooklyn brg_2024,1131,82.8,0.07320954907161803
1-brooklyn brg_2025,3,0.0,0.0
1-brooklyn bridge en rp fdr drive_2017,1224,192.0,0.1568627450980392
1-brooklyn bridge en rp fdr drive_2018,2264,452.4,0.1998233215547703
1-brooklyn bridge en rp fdr drive_2019,688,105.5,0.15334302325581395
1-brooklyn bridge en rp fdr drive_2021,1169,238.8,0.20427715996578272
1-brooklyn bridge en rp fdr drive_2022,680,194.0,0.2852941176470588
1-brooklyn bridge en rp fdr drive_2024,261,23.1,0.08850574712643679
1-brooklyn bridge en rp fdr drive_2025,2,0.0,0.0
1-brooklyn bridge en rp pearl street_2017,153,32.1,0.20980392156862746
1-brooklyn bridge en rp pearl street_2018,283,89.5,0.31625441696113077
1-brooklyn bridge en rp pearl street_2019,86,10.8,0.12558139534883722
1-brooklyn bridge en rp pearl street_2021,147,42.4,0.28843537414965986
1-brooklyn bridge en rp pearl street_2022,85,35.3,0.4152941176470588
1-brooklyn bridge en rp pearl street_2024,29,9.8,0.33793103448275863
1-brooklyn bridge entrance ramp_2017,612,110.2,0.18006535947712418
1-brooklyn bridge entrance ramp_2018,1140,268.1,0.23517543859649126
1-brooklyn bridge entrance ramp_2019,344,55.7,0.1619186046511628
1-brooklyn bridge entrance ramp_2021,585,167.8,0.28683760683760684
1-brooklyn bridge entrance ramp_2022,340,103.9,0.30558823529411766
1-brooklyn bridge entrance ramp_2024,145,20.0,0.13793103448275862
1-brooklyn bridge entrance ramp_2025,1,0.0,0.0
1-brooklyn bridge exit ramp_2017,1377,262.3,0.19048656499636893
1-brooklyn bridge exit ramp_2018,2555,537.5,0.21037181996086105
1-brooklyn bridge exit ramp_2019,1032,170.3,0.16501937984496126
1-brooklyn bridge exit ramp_2021,1749,337.8,0.19313893653516295
1-brooklyn bridge exit ramp_2022,1025,345.9,0.3374634146341463
1-brooklyn bridge exit ramp_2024,406,54.4,0.13399014778325122
1-brooklyn bridge pedestrian path_2017,3213,160.4,0.04992219109866169
1-brooklyn bridge pedestrian path_2018,6804,445.1,0.06541740152851264
1-brooklyn bridge pedestrian path_2019,2150,87.4,0.04065116279069768
1-brooklyn bridge pedestrian path_2021,3648,294.3,0.08067434210526316
1-brooklyn bridge pedestrian path_2022,2129,503.8,0.23663691874119305
1-brooklyn bridge pedestrian path_2024,812,19.5,0.02401477832512315
1-brooklyn bridge pedestrian path_2025,10,0.0,0.0
1-broome street_2017,4743,1185.8,0.25001054185114907
1-broome street_2018,8814,2439.3,0.2767528931245746
1-broome street_2019,2618,743.9,0.28414820473644004
1-broome street_2021,4514,1619.0,0.35866194062915374
1-broome street_2022,2907,1093.1,0.3760233918128655
1-broome street_2024,986,296.1,0.30030425963488844
1-broome street_2025,2,0.0,0.0
1-brunn street_2017,153,0.0,0.0
1-brunn street_2018,285,0.0,0.0
1-brunn street_2019,84,0.0,0.0
1-brunn street_2021,146,0.0,0.0
1-brunn street_2022,85,0.0,0.0
1-brunn street_2024,29,0.0,0.0
1-brunn street_2025,2,0.0,0.0
1-c road_2017,463,0.0,0.0
1-c road_2018,855,0.0,0.0
1-c road_2019,252,0.0,0.0
1-c road_2021,438,0.0,0.0
1-c road_2022,255,0.0,0.0
1-c road_2024,87,0.0,0.0
1-cabrini boulevard_2017,1071,342.0,0.31932773109243695
1-cabrini boulevard_2018,2265,746.6,0.32962472406181015
1-cabrini boulevard_2019,672,217.4,0.3235119047619048
1-cabrini boulevard_2021,1161,437.2,0.37657192075796725
1-cabrini boulevard_2022,772,289.6,0.3751295336787565
1-cabrini boulevard_2024,261,95.6,0.36628352490421456
1-cabrini boulevard_2025,1,0.0,0.0
1-cammarata avenue_2017,153,0.0,0.0
1-cammarata avenue_2018,285,0.0,0.0
1-cammarata avenue_2019,84,0.0,0.0
1-cammarata avenue_2021,146,12.3,0.08424657534246575
1-cammarata avenue_2022,85,0.0,0.0
1-cammarata avenue_2024,29,0.0,0.0
1-cammarata avenue_2025,2,0.0,0.0
1-canal street_2017,5661,2473.9,0.43700759583112525
1-canal street_2018,10804,4880.8,0.4517586079229915
1-canal street_2019,3232,1588.0,0.49133663366336633
1-canal street_2021,5549,3106.2,0.5597765363128492
1-canal street_2022,3383,2056.3,0.6078332840673959
1-canal street_2024,1218,609.9,0.5007389162561576
1-cannon street_2017,153,21.7,0.14183006535947712
1-cannon street_2018,282,37.8,0.13404255319148936
1-cannon street_2019,84,8.8,0.10476190476190476
1-cannon street_2021,146,47.5,0.3253424657534247
1-cannon street_2022,86,17.2,0.19999999999999998
1-cannon street_2024,29,0.0,0.0
1-carder road_2017,612,0.0,0.0
1-carder road_2018,1135,0.0,0.0
1-carder road_2019,344,0.0,0.0
1-carder road_2021,585,0.0,0.0
1-carder road_2022,341,0.0,0.0
1-carder road_2024,118,0.0,0.0
1-carder road_2025,4,0.0,0.0
1-cardinal hayes place_2017,153,22.9,0.14967320261437908
1-cardinal hayes place_2018,283,36.1,0.12756183745583038
1-cardinal hayes place_2019,172,9.7,0.0563953488372093
1-cardinal hayes place_2021,291,91.2,0.3134020618556701
1-cardinal hayes place_2022,171,41.4,0.24210526315789474
1-cardinal hayes place_2024,58,7.1,0.12241379310344827
1-carl lee place_2017,153,0.0,0.0
1-carl lee place_2018,285,0.0,0.0
1-carl lee place_2019,84,0.0,0.0
1-carl lee place_2021,146,0.0,0.0
1-carl lee place_2022,85,0.0,0.0
1-carl lee place_2024,29,0.0,0.0
1-carl schurz park path_2024,57,19.2,0.3368421052631579
1-carlisle street_2017,306,92.8,0.3032679738562091
1-carlisle street_2018,568,180.7,0.3181338028169014
1-carlisle street_2019,172,61.0,0.3546511627906977
1-carlisle street_2021,292,112.6,0.3856164383561644
1-carlisle street_2022,170,63.7,0.37470588235294117
1-carlisle street_2024,58,23.2,0.39999999999999997
1-carmine street_2017,459,177.1,0.385838779956427
1-carmine street_2018,848,357.9,0.4220518867924528
1-carmine street_2019,254,110.6,0.4354330708661417
1-carmine street_2021,438,200.8,0.4584474885844749
1-carmine street_2022,258,147.1,0.5701550387596899
1-carmine street_2024,87,45.5,0.5229885057471264
1-cartigan road_2017,153,0.0,0.0
1-cartigan road_2018,284,0.0,0.0
1-cartigan road_2019,86,0.0,0.0
1-cartigan road_2021,145,0.0,0.0
1-cartigan road_2022,86,0.0,0.0
1-cartigan road_2024,29,0.0,0.0
1-cathedral parkway_2017,1071,486.1,0.453874883286648
1-cathedral parkway_2018,1995,921.7,0.46200501253132836
1-cathedral parkway_2019,588,292.8,0.4979591836734694
1-cathedral parkway_2021,1016,552.0,0.5433070866141733
1-cathedral parkway_2022,602,346.8,0.5760797342192692
1-cathedral parkway_2024,232,116.3,0.5012931034482758
1-catherine lane_2017,153,32.4,0.21176470588235294
1-catherine lane_2018,285,89.0,0.312280701754386
1-catherine lane_2019,86,27.2,0.31627906976744186
1-catherine lane_2021,146,55.5,0.3801369863013699
1-catherine lane_2022,85,27.5,0.3235294117647059
1-catherine lane_2024,29,11.1,0.38275862068965516
1-catherine slip_2017,612,161.0,0.2630718954248366
1-catherine slip_2018,1132,339.8,0.3001766784452297
1-catherine slip_2019,344,114.2,0.3319767441860465
1-catherine slip_2021,586,205.9,0.3513651877133106
1-catherine slip_2022,344,136.2,0.3959302325581395
1-catherine slip_2024,116,34.2,0.2948275862068966
1-catherine street_2017,918,288.8,0.31459694989106757
1-catherine street_2018,1698,604.5,0.35600706713780916
1-catherine street_2019,516,194.7,0.37732558139534883
1-catherine street_2021,878,310.8,0.3539863325740319
1-catherine street_2022,510,207.7,0.4072549019607843
1-catherine street_2024,174,72.8,0.4183908045977011
1-catherine street_2025,1,0.0,0.0
1-cbe eastbound exit amsterdam avenue_2017,153,51.0,0.3333333333333333
1-cbe eastbound exit amsterdam avenue_2018,285,104.5,0.36666666666666664
1-cbe eastbound exit amsterdam avenue_2019,84,32.2,0.38333333333333336
1-cbe eastbound exit amsterdam avenue_2021,146,61.2,0.4191780821917808
1-cbe eastbound exit amsterdam avenue_2022,84,32.0,0.38095238095238093
1-cbe eastbound exit amsterdam avenue_2024,29,11.8,0.40689655172413797
1-cbe eb exit university avenue_2017,1224,238.2,0.1946078431372549
1-cbe eb exit university avenue_2018,2277,385.8,0.169433465085639
1-cbe eb exit university avenue_2019,672,123.2,0.18333333333333335
1-cbe eb exit university avenue_2021,1603,431.5,0.26918278228321896
1-cbe eb exit university avenue_2022,932,277.6,0.2978540772532189
1-cbe eb exit university avenue_2024,319,40.2,0.12601880877742946
1-cbe eb exit university avenue_2025,1,0.0,0.0
1-cbe nb en riverside drive_2017,1377,535.2,0.38867102396514164
1-cbe nb en riverside drive_2018,2562,1161.4,0.4533177205308353
1-cbe nb en riverside drive_2019,756,340.1,0.4498677248677249
1-cbe nb en riverside drive_2021,1314,641.8,0.48843226788432265
1-cbe nb en riverside drive_2022,765,410.7,0.5368627450980392
1-cbe nb en riverside drive_2024,261,119.0,0.4559386973180077
1-cbe nb exit 1 lowerdeck_2017,3826,947.7,0.2476999477260847
1-cbe nb exit 1 lowerdeck_2018,7125,1888.4,0.2650385964912281
1-cbe nb exit 1 lowerdeck_2019,2100,476.3,0.22680952380952382
1-cbe nb exit 1 lowerdeck_2021,3772,1108.9,0.29398197242841995
1-cbe nb exit 1 lowerdeck_2022,2232,689.2,0.3087813620071685
1-cbe nb exit 1 lowerdeck_2024,754,243.6,0.3230769230769231
1-cbe nb exit 1 lowerdeck_2025,4,0.0,0.0
1-cbe nb exit 1 upperdeck_2017,2446,368.9,0.1508176614881439
1-cbe nb exit 1 upperdeck_2018,4560,812.1,0.1780921052631579
1-cbe nb exit 1 upperdeck_2019,1344,227.5,0.16927083333333334
1-cbe nb exit 1 upperdeck_2021,2323,560.7,0.24136891950064573
1-cbe nb exit 1 upperdeck_2022,1373,325.2,0.23685360524399124
1-cbe nb exit 1 upperdeck_2024,464,79.2,0.1706896551724138
1-cbe nb exit 1 upperdeck_2025,2,0.0,0.0
1-cbe sb en amsterdam avenue_2017,153,48.6,0.3176470588235294
1-cbe sb en amsterdam avenue_2018,282,102.1,0.3620567375886525
1-cbe sb en amsterdam avenue_2019,84,33.2,0.3952380952380953
1-cbe sb en amsterdam avenue_2021,146,57.8,0.3958904109589041
1-cbe sb en amsterdam avenue_2022,85,37.3,0.43882352941176467
1-cbe sb en amsterdam avenue_2024,29,11.8,0.40689655172413797
1-cbe sb en washington bridge_2017,459,121.8,0.265359477124183
1-cbe sb en washington bridge_2018,846,214.3,0.2533096926713948
1-cbe sb en washington bridge_2019,252,58.7,0.23293650793650794
1-cbe sb en washington bridge_2021,438,143.1,0.32671232876712325
1-cbe sb en washington bridge_2022,255,85.8,0.33647058823529413
1-cbe sb en washington bridge_2024,87,30.8,0.35402298850574715
1-cedar street_2017,612,159.4,0.2604575163398693
1-cedar street_2018,1137,373.2,0.32823218997361475
1-cedar street_2019,344,119.1,0.3462209302325581
1-cedar street_2021,584,234.5,0.401541095890411
1-cedar street_2022,426,146.6,0.34413145539906104
1-cedar street_2024,145,54.6,0.37655172413793103
1-center drive_2017,612,171.9,0.28088235294117647
1-center drive_2018,1710,517.5,0.3026315789473684
1-center drive_2019,504,145.3,0.2882936507936508
1-center drive_2021,874,284.0,0.32494279176201374
1-center drive_2022,514,165.4,0.3217898832684825
1-center drive_2024,232,67.4,0.29051724137931034
1-central park bow bridge_2019,168,0.0,0.0
1-central park bow bridge_2021,290,0.0,0.0
1-central park bow bridge_2022,172,0.0,0.0
1-central park bow bridge_2024,58,0.0,0.0
1-central park bow bridge path_2024,261,0.0,0.0
1-central park bow bridge path_2025,2,0.0,0.0
1-central park en east 102 street_2018,855,84.6,0.09894736842105263
1-central park en east 102 street_2019,252,18.8,0.0746031746031746
1-central park en east 102 street_2021,435,47.5,0.10919540229885058
1-central park en east 102 street_2022,258,8.4,0.03255813953488372
1-central park en east 102 street_2024,87,6.8,0.07816091954022988
1-central park en east 102 street_2025,1,0.0,0.0
1-central park entrance 8 avenue_2017,306,71.2,0.2326797385620915
1-central park entrance 8 avenue_2018,570,168.2,0.2950877192982456
1-central park entrance 8 avenue_2019,168,59.8,0.3559523809523809
1-central park entrance 8 avenue_2021,292,101.7,0.34828767123287674
1-central park entrance 8 avenue_2022,170,57.9,0.34058823529411764
1-central park entrance 8 avenue_2024,58,14.9,0.25689655172413794
1-central park entrance east 60 street_2017,153,51.8,0.33856209150326794
1-central park entrance east 60 street_2018,285,127.3,0.44666666666666666
1-central park entrance east 60 street_2019,84,32.4,0.3857142857142857
1-central park entrance east 60 street_2021,145,60.5,0.41724137931034483
1-central park entrance east 60 street_2022,86,37.9,0.44069767441860463
1-central park entrance east 60 street_2024,29,10.2,0.35172413793103446
1-central park entrance powell boulevard_2024,29,8.8,0.303448275862069
1-central park entrance powell boulevard_2025,1,0.0,0.0
1-central park entrance west 106 street_2018,570,39.0,0.06842105263157895
1-central park entrance west 106 street_2019,168,9.9,0.05892857142857143
1-central park entrance west 106 street_2021,290,10.8,0.03724137931034483
1-central park entrance west 106 street_2022,172,0.0,0.0
1-central park entrance west 106 street_2024,58,0.0,0.0
1-central park entrance west 110 street_2024,29,0.0,0.0
1-central park entrance west 77 street_2024,29,0.0,0.0
1-central park entrance west 85 street_2018,285,23.5,0.0824561403508772
1-central park entrance west 85 street_2019,84,11.8,0.14047619047619048
1-central park entrance west 85 street_2021,145,7.2,0.0496551724137931
1-central park entrance west 85 street_2022,86,12.2,0.14186046511627906
1-central park entrance west 85 street_2024,29,4.2,0.14482758620689656
1-central park entrance west 96 street_2017,153,20.2,0.13202614379084968
1-central park entrance west 96 street_2018,285,13.2,0.046315789473684206
1-central park entrance west 96 street_2019,84,2.3,0.027380952380952377
1-central park entrance west 96 street_2021,146,9.8,0.06712328767123288
1-central park entrance west 96 street_2022,85,20.9,0.24588235294117644
1-central park entrance west 96 street_2024,29,5.3,0.18275862068965518
1-central park exit 7 avenue_2017,153,42.5,0.2777777777777778
1-central park exit 7 avenue_2018,285,85.4,0.29964912280701755
1-central park exit 7 avenue_2019,84,25.2,0.3
1-central park exit 7 avenue_2021,146,42.8,0.2931506849315068
1-central park exit 7 avenue_2022,86,26.3,0.3058139534883721
1-central park exit 7 avenue_2024,29,7.3,0.2517241379310345
1-central park exit powell boulevard_2017,153,24.8,0.16209150326797386
1-central park exit powell boulevard_2018,285,71.2,0.24982456140350878
1-central park exit powell boulevard_2019,84,22.7,0.2702380952380952
1-central park exit powell boulevard_2021,146,35.4,0.24246575342465754
1-central park exit powell boulevard_2022,86,19.4,0.2255813953488372
1-central park exit powell boulevard_2024,29,5.3,0.18275862068965518
1-central park exit west 100 street_2017,153,34.6,0.2261437908496732
1-central park exit west 100 street_2018,855,171.9,0.20105263157894737
1-central park exit west 100 street_2019,252,29.7,0.11785714285714285
1-central park exit west 100 street_2021,436,86.7,0.19885321100917433
1-central park exit west 100 street_2022,257,34.4,0.133852140077821
1-central park exit west 100 street_2024,87,4.0,0.04597701149425287
1-central park exit west 67 street_2017,306,59.2,0.1934640522875817
1-central park exit west 67 street_2018,570,108.3,0.19
1-central park exit west 67 street_2019,168,33.6,0.2
1-central park exit west 67 street_2021,291,84.8,0.29140893470790374
1-central park exit west 67 street_2022,171,27.1,0.1584795321637427
1-central park exit west 67 street_2024,58,5.3,0.09137931034482759
1-central park exit west 72 street_2024,29,7.5,0.25862068965517243
1-central park great hill_2018,5415,185.2,0.034201292705447826
1-central park great hill_2019,1596,49.1,0.030764411027568925
1-central park great hill_2021,2755,133.2,0.048348457350272225
